time,name,phase,C,C_dot,speed,pulse_force,PER_force,drag,distance,gait,frequency,left_force,right_force,vertical_speed,sink_force
0.2,CLIONE_4,3.375644150200917,0,0,0.000023781719444310467,0,0,3.2619511435634354e-7,0.000008800058722693089,slowhover,1.479496910414286,0.0000028155449186892808,0.0000028208407570711064,0.000010111459689227525,0.0000029713671898141756
0.2,CLIONE_5,7.128268931922326,0,0,0.00013228057417676332,0,0,4.4816187183870874e-8,0.000010586274360226083,slowswim,1.6021271708170344,0.0000011589010259633814,0.0000011393967488618616,0.00013219023653147154,0.0000019016750014810717
0.26666666666666666,JELLY_A,1.435654374282843,0.043312055852763515,0.0658026245824974,0.00027747610620897637,0.000013152330658408215,0,0.00017283540473193363,0.000038203498218260017,J_DRIFT_IDLE,0.36920185984951576,0,0,-0.00027699029277561117,0
0.26666666666666666,JELLY_B,4.561047908148211,0.007052530842310167,-0.2537025715219365,0.0017830105976925864,0,0.00908810940230211,0.0001687494575463271,0.00024369095296082643,J_PULSE_CRUISE,0.434262048480731,0,0,0.0017826064650825774,0
0.26666666666666666,JELLY_C,2.9051891763121063,0.7117038122602485,-1.0947932594386045,0.0009025913794248442,0,0.00009356401295793946,0.00014702436273547254,0.00012498272231970404,J_ASCEND,0.3461988812048818,0,0,-0.00006734190129471817,0
0.26666666666666666,CLIONE_1,2.1029572230415274,0,0,0.00008124104382823121,0,0,1.7583100609375062e-7,0.000011572985629489396,slowhover,1.1324719135115406,4.630143121770927e-7,4.630163015461831e-7,-0.00007899795458114392,0.0000026816588888072936
0.26666666666666666,CLIONE_2,4.807432081815352,0,0,0.000056118361212063183,0,0,4.41563213230682e-8,0.00002441343297829056,slowhover,1.2488087659271845,2.7524068029812366e-12,4.749156152376688e-13,0.00005601487657698917,0.0000024068074237494818
0.26666666666666666,CLIONE_3,6.397686515006533,0,0,0.00006375672543638288,0,0,2.66484217488814e-7,0.00002327673636159166,slowhover,1.357801453914692,0.000002050829768781565,0.000002079910806881086,-0.00005193739172944805,0.0000021468127946407423
0.26666666666666666,CLIONE_4,3.9937485572153983,0,0,0.000054239797731388325,0,0,3.2653195418446773e-7,0.000011759318636372064,slowhover,1.4727942904568898,0.000001481845169090873,0.000001485260409868542,0.00004587082315706432,0.0000029713671898141756
0.26666666666666666,CLIONE_5,7.797904169060826,0,0,0.00008648755251840569,0,0,4.707667660816863e-8,0.000018248030175356722,slowswim,1.5961077969791042,3.4873700282149086e-8,3.293713522022904e-8,0.00008624405269704605,0.0000019016750014810717
0.3333333333333333,JELLY_A,1.59029110953888,0.04704527782737075,0.04557530258325612,0.00034660918133413223,0.000006309216174374382,0,0.00018375105829301436,0.0000592948282161432,J_DRIFT_IDLE,0.3691344670730955,0,0,-0.0003459705984674795,0
0.3333333333333333,JELLY_B,4.742907832392766,0,0,0.0022273622650669667,0,0.008981974435007811,0.00018613248187198197,0.0003792587119985953,J_GLIDE,0.4340550990510822,0,0,0.0022268522041060603,0
0.3333333333333333,JELLY_C,3.050181793860335,0.6363029832867134,-1.16232475602762,0.0011200054711072989,0,0.0003554037103179333,0.0001684490570833286,0.0001933332971842468,J_ASCEND,0.346089385563402,0,0,-0.000058305102225464345,0
0.3333333333333333,CLIONE_1,2.5770135032248462,0,0,0.0000915156387701171,0,0,1.7935610503050138e-7,0.000017741558626429763,slowhover,1.1311704173917592,0.0000016704955232854523,0.000001671304976820305,-0.0000883571125575145,0.0000026816588888072936
0.3333333333333333,CLIONE_2,5.329735722601066,0,0,0.000008502757332103597,0,0,5.062663651821157e-8,0.000025756812452485136,slowhover,1.245514536996345,5.729005950323038e-7,5.745859043804708e-7,-0.0000072340962927019044,0.0000024068074237494818
0.3333333333333333,CLIONE_3,6.96526747421989,0,0,0.00004689902416445239,0,0,2.604716607891249e-7,0.000026423735925451957,slowhover,1.3529561282668714,0.0000013969487142269854,0.0000014222098230023466,0.000007957684444906142,0.0000021468127946407423
0.3333333333333333,CLIONE_4,4.609343357991759,0,0,0.00003685175856752999,0,0,3.3365591298189576e-7,0.000014790752024537346,slowhover,1.4673206887513366,7.058805899358955e-8,7.099867883363112e-8,0.000006030478299996743,0.0000029713671898141756
0.3333333333333333,CLIONE_5,8.465299343031834,0,0,0.000016514633256750086,0,0,5.1923245899974243e-8,0.00002105513960322309,slowswim,1.5912487436510274,5.339161398159845e-7,5.32755795743641e-7,0.000014354901842859619,0.0000019016750014810717
0.4,JELLY_A,1.7448999997100334,0.04932199085658343,0.02234982691619226,0.00041562476914715993,0.0000015172760931706467,0,0.00019503904152886925,0.00008499108105611752,J_DRIFT_IDLE,0.36906891806759173,0,0,-0.00041481940620596174,0
0.4,JELLY_B,4.924681039023968,0,0,0.002646315833077531,0,0.00841466657523765,0.00021228571955506805,0.0005436488205499867,J_GLIDE,0.43384801662684447,0,0,0.002645680268937069,0
0.4,JELLY_C,3.1951279355577267,0.5573978206635714,-1.1997036184597167,0.0013337368930757157,0,0.0007381201857135298,0.00018991172127896854,0.00027602823109006586,J_ASCEND,0.3459769793548402,0,0,-0.000011624743594327046,0
0.4,CLIONE_1,3.0505616790883874,0,0,0.000045430342198742904,0,0,1.7687805318735568e-7,0.000022298564905150356,slowhover,1.13002181205456,0.0000025706559497751524,0.0000025727236397448344,-0.000035343042468775645,0.0000026816588888072936
0.4,CLIONE_2,5.850787334043139,0,0,0.0000066912540853792175,0,0,5.348585647525624e-8,0.000026620337668961087,slowhover,1.2427476670076727,0.0000017345296472160878,0.0000017522861565629653,-0.0000039172520943959505,0.0000024068074237494818
0.4,CLIONE_3,7.5310232797018,0,0,0.000056444877812472115,0,0,2.6088566053204287e-7,0.00002989977857991211,slowhover,1.348954092407905,3.028688566450015e-7,3.117222994041669e-7,-0.000011021972892674407,0.0000021468127946407423
0.4,CLIONE_4,5.222889598578598,0,0,0.00007115029684252457,0,0,3.4402981223890744e-7,0.000018303656664637597,slowhover,1.4628543863876553,4.4008199225944204e-7,4.4004568744545484e-7,-0.00005601489485263687,0.0000029713671898141756
0.4,CLIONE_5,9.130889717994005,0,0,0.00005613170931343135,0,0,5.1372986851223836e-8,0.000022923114432820642,slowswim,1.5873406388554225,0.0000019911707105754496,0.0000019711538923090195,0.000055210260701473865,0.0000019016750014810717
0.4666666666666667,JELLY_A,1.8994818280049166,0.049996743719950776,-0.0010394453371810866,0.00048441812755121923,0,0,0.00020667883181865407,0.0001152807085515773,J_DRIFT_IDLE,0.3690052647224966,0,0,-0.00048343103772853594,0
0.4666666666666667,JELLY_B,5.106367490288731,0,0,0.00303175856488667,0,0.00788342686170917,0.00024464628404539333,0.0007347020615706932,J_GLIDE,0.43364088705014775,0,0,0.0030309708776969126,0
0.4666666666666667,JELLY_C,3.3400263873690292,0.4770335829205188,-1.206010787689112,0.001547662888393551,0,0.0011944088008605093,0.00021110171237726327,0.0003729489017419251,J_ASCEND,0.34586168741815454,0,0,0.00008292961719612649,0
0.4666666666666667,CLIONE_1,3.5236591307882836,0,0,0.000049469779377620164,0,0,1.7229089449549284e-7,0.000024793935123133754,slowhover,1.128998622581574,0.000002431117497611373,0.000002433917327100283,0.00003678614406427634,0.0000026816588888072936
0.4666666666666667,CLIONE_2,6.370784787413344,0,0,0.00005997091550794017,0,0,5.234986435078137e-8,0.00002863505356167492,slowhover,1.2404131896627342,0.000002300463373648272,0.0000023320452715870433,0.000059656071490156486,0.0000024068074237494818
0.4666666666666667,CLIONE_3,8.095270326939318,0,0,0.00010728060747725951,0,0,2.6681450585710483e-7,0.000035310180435871396,slowhover,1.345643417391527,2.6917833037552745e-8,2.5865396952397593e-8,-0.00008573266794613487,0.0000021468127946407423
0.4666666666666667,CLIONE_4,5.834765197061866,0,0,0.0000791567129571655,0,0,3.4938252983487817e-7,0.000023690462959624198,slowhover,1.4592138539600243,0.0000020588454178307483,0.0000020606585751496464,-0.000059837436363879475,0.0000029713671898141756
0.4666666666666667,CLIONE_5,9.795032058136337,0,0,0.00017813505297694157,0,0,4.612614854672767e-8,0.00003120207678066078,slowswim,1.5842120572046368,0.0000021801612425436182,0.0000021500476985201847,0.00017770852076523332,0.0000019016750014810717
0.5333333333333333,JELLY_A,2.0540373992187497,0.0495601131047043,-0.012026353002568596,0.0005528906397542514,0,0,0.00021864702397536958,0.00015014482069955061,J_DRIFT_IDLE,0.3689435582045828,0,0,-0.0005517059246970874,0
0.5333333333333333,JELLY_B,5.2879671845259075,0,0,0.0033855461855629913,0,0.007385950285540826,0.0002813295511573833,0.0009502545444364474,J_GLIDE,0.43343379679576843,0,0,0.0033845753225095272,0
0.5333333333333333,JELLY_C,3.484875946035328,0.3972899436228071,-1.1811347137527806,0.001768567139470367,0,0.0016771719722205184,0.00023218734084123885,0.00048435049576270577,J_ASCEND,0.34574353636584665,0,0,0.00023020995680235815,0
0.5333333333333333,CLIONE_1,3.9963529392355652,0,0,0.00007891073216380173,0,0,1.7073204876804986e-7,0.00002946382402120686,slowhover,1.1280783616241543,0.0000013700260272097276,0.0000013722921891368713,0.0000693553469503346,0.0000026816588888072936
0.5333333333333333,CLIONE_2,6.889890350341885,0,0,0.00011853461740644819,0,0,5.123471152025478e-8,0.00003506139802749465,slowhover,1.2384333591566887,0.0000017278598679784918,0.000001757664209907206,0.00011834090499999088,0.0000024068074237494818
0.5333333333333333,CLIONE_3,8.658268050398378,0,0,0.00015059157485693456,0,0,2.713097408830743e-7,0.00004440458058654045,slowhover,1.3428997172863228,8.56182564465738e-7,8.619473530622604e-7,-0.00013127161026615,0.0000021468127946407423
0.5333333333333333,CLIONE_4,6.445280011535115,0,0,0.000060338667610510207,0,0,3.478656014739589e-7,0.000028102254039597612,slowhover,1.456250466353024,0.0000027719870705713764,0.000002774970903474679,-0.000002780457384957639,0.0000029713671898141756
0.5333333333333333,CLIONE_5,10.458018854729268,0,0,0.00022787960305556098,0,0,4.412562405935823e-8,0.000045671757132567617,slowswim,1.5817226412680436,8.299161697485157e-7,8.135149413062812e-7,0.0002274268963885721,0.0000019016750014810717
0.6,JELLY_A,2.2085675394213378,0.048401215666366765,-0.022654270217897562,0.0006210194395761547,0,0,0.00023092784798659126,0.0001895609346991883,J_DRIFT_IDLE,0.3688838489278845,0,0,-0.0006196203806402717,0
0.6,JELLY_B,5.469480156420858,0,0,0.0037094432085886943,0,0.006920079647943818,0.00032075355829080764,0.0011882625329823504,J_GLIDE,0.4332268329246799,0,0,0.0037082539123772093,0
0.6,JELLY_C,3.629675419814367,0.3202270244327171,-1.125771817317148,0.0020043046034506264,0,0.002139530508880942,0.00025381651663057325,0.0006109939513627499,J_ASCEND,0.34562255457259355,0,0,0.0004297512775751513,0
0.6,CLIONE_1,4.46868175604846,0,0,0.000055726695058197346,0,0,1.7450749273412854e-7,0.000034077825992236156,slowhover,1.1272426252888812,2.509096227359853e-7,2.5171444458744006e-7,0.00003606800097789672,0.0000026816588888072936
0.6,CLIONE_2,7.408237143173115,0,0,0.0001124534796911028,0,0,5.3646776293686644e-8,0.00004315854469757748,slowhover,1.236744528577187,5.759709994369909e-7,5.901664411782688e-7,0.00011218944099052107,0.0000024068074237494818
0.6,CLIONE_3,9.220229250029712,0,0,0.00012742922920284865,0,0,2.6857687320099576e-7,0.00005388782140706711,slowhover,1.3406211563925896,0.0000018332769650742918,0.0000018550489628416953,-0.00009638554434248293,0.0000021468127946407423
0.6,CLIONE_4,7.054688176671374,0,0,0.00007856208841760699,0,0,3.4691040158618476e-7,0.000032794381398847303,slowhover,1.4538425381132194,0.0000016687900310254463,0.0000016708198007167743,0.000037959455813307895,0.0000029713671898141756
0.6,CLIONE_5,11.120089974214272,0,0,0.0001609445669035945,0,0,4.775159220900842e-8,0.00005872917868397733,slowswim,1.5797574698244472,6.114208562486713e-11,9.168674955501163e-11,0.00016013828108817183,0.0000019016750014810717
0.6666666666666666,JELLY_A,2.363073095638513,0.046554467492639695,-0.032611288964640286,0.0006887942775679712,0,0,0.00024350755096316128,0.00023350575029586632,J_DRIFT_IDLE,0.3688261865240231,0,0,-0.0006871633573589037,0
0.6666666666666666,JELLY_B,5.650906477242369,0,0,0.004005141184041907,0,0.006483796067278591,0.0003616017858246752,0.0014467971235837193,J_GLIDE,0.4330200830371417,0,0,0.004003694191305793,0
0.6666666666666666,JELLY_C,3.7744236292167015,0.24783210032898034,-1.0414059232244575,0.0022610496345715297,0,0.0025348346882519738,0.00027698669613153545,0.0007541168997088321,J_ASCEND,0.3454987721626588,0,0,0.0006758335648280879,0
0.6666666666666666,CLIONE_1,4.940677334530704,0,0,0.000058487389989377005,0,0,1.820303968883077e-7,0.000037387875617414404,slowhover,1.1264763529105877,2.6863948109616683e-8,2.6734263420173225e-8,-0.00003398738695782066,0.0000026816588888072936
0.6666666666666666,CLIONE_2,7.925934424959273,0,0,0.000045678164603743706,0,0,5.997814700793318e-8,0.00004833076347577886,slowhover,1.2352945941530211,4.4629914045955816e-11,7.43473884204449e-11,0.000044768601898616827,0.0000024068074237494818
0.6666666666666666,CLIONE_3,9.781328545862575,0,0,0.00009571069746223527,0,0,2.6167971914482e-7,0.00006095771882107592,slowhover,1.3387243614969806,0.000001854897249074412,0.0000018831479258050296,-0.000022576990835594804,0.0000021468127946407423
0.6666666666666666,CLIONE_4,7.663198204015221,0,0,0.00007715660616474626,0,0,3.5257263271350446e-7,0.00003803829193253075,slowhover,1.4518904400245758,1.7663323370121272e-7,1.7700818749357802e-7,0.0000066964849560933865,0.0000029713671898141756
0.6666666666666666,CLIONE_5,11.78144219481866,0,0,0.00010925316848209322,0,0,5.1905082919826284e-8,0.00006698639196971832,slowswim,1.5782224469776867,9.076737494221567e-7,9.024405947942152e-7,0.00010775720047312048,0.0000019016750014810717
0.7333333333333333,JELLY_A,2.5175549355152995,0.04407445991557744,-0.041605537971240995,0.0007562052270450237,0,0,0.0002563723406440408,0.00028195529599610596,J_DRIFT_IDLE,0.36877061981299825,0,0,-0.0007543241298819891,0
0.7333333333333333,JELLY_B,5.832246255057038,0,0,0.004274266829952203,0,0.006075210095609227,0.0004027903724848861,0.0017240397244987365,J_GLIDE,0.43281363522532124,0,0,0.004272519052596578,0
0.7333333333333333,JELLY_C,3.9191194077351934,0.18196836079770862,-0.930267298273175,0.002540556813814887,0,0.002816675047156505,0.0003027863315932591,0.0009152160532505332,J_ASCEND,0.3453722209962405,0,0,0.0009575418968445223,0
0.7333333333333333,CLIONE_1,5.412365783121143,0,0,0.00009833316798638536,0,0,1.8861847108612701e-7,0.00004293434674519767,slowhover,1.1257672210051561,8.500600135073081e-7,8.505493379254498e-7,-0.00008303126829728761,0.0000026816588888072936
0.7333333333333333,CLIONE_2,8.443071921242643,0,0,0.00002308740834749735,0,0,6.716659309919567e-8,0.00004965616438990838,slowhover,1.2340409027813901,5.057387415764392e-7,5.068439211432643e-7,-0.00002053857999298919,0.0000024068074237494818
0.7333333333333333,CLIONE_3,10.341709300006302,0,0,0.00010261727066657368,0,0,2.581160287029511e-7,0.00006753372223711182,slowhover,1.3371410751094313,9.023880970739632e-7,9.205004486736912e-7,0.000005562622891825516,0.0000021468127946407423
0.7333333333333333,CLIONE_4,8.270981251363876,0,0,0.00010260283708456397,0,0,3.6254055103155606e-7,0.000043930840118399315,slowhover,1.450312600898711,2.5103855789141293e-7,2.509644387210295e-7,-0.000057764717353353264,0.0000029713671898141756
0.7333333333333333,CLIONE_5,12.442237014441211,0,0,0.00018009549973277376,0,0,5.0352257863193375e-8,0.00007628629446607607,slowswim,1.57704052708433,0.0000021977194530192326,0.0000021725916786868703,0.00017890959980187312,0.0000019016750014810717
0.8,JELLY_A,2.672013946972842,0.04103433568786354,-0.04937370215314883,0.0008232426916715954,0,0,0.0002695084089207897,0.00033488495087837623,J_DRIFT_IDLE,0.368717196774354,0,0,-0.0008210923061672959,0
0.8,JELLY_B,6.013499634926122,0,0,0.004518385083659369,0,0.00569255340568781,0.00044343870761209884,0.002018277866726245,J_GLIDE,0.43260757802556865,0,0,0.004516289786837963,0
0.8,JELLY_C,4.063761602569185,0.12432705080602058,-0.7952724564878991,0.002838341771301447,0,0.0029388928664264144,0.0003320427460855315,0.0010956775277664698,J_ASCEND,0.3452429346546773,0,0,0.0012588298877192455,0
0.8,CLIONE_1,5.883768591621819,0,0,0.00008985884233307301,0,0,1.8967363818088756e-7,0.000049468343916397214,slowhover,1.1251051470794091,0.0000020486910854633627,0.0000020514396358904725,-0.00006921093545245818,0.0000026816588888072936
0.8,CLIONE_2,8.959723367320231,0,0,0.00002553231743179181,0,0,7.077439100456966e-8,0.000051671754765241884,slowhover,1.232948538855611,0.000001641372539889886,0.0000016582329647515183,-0.000022765248066800177,0.0000024068074237494818
0.8,CLIONE_3,10.901489283871431,0,0,0.00012052745100787371,0,0,2.6126199879998015e-7,0.0000748795272276389,slowhover,1.3358154153650692,4.2944192961579025e-8,4.536189840023062e-8,-0.000045473153235105035,0.0000021468127946407423
0.8,CLIONE_4,8.878177893125203,0,0,0.00011941149333846623,0,0,3.6848536170643876e-7,0.000051652322189875215,slowhover,1.4490422341177618,0.0000017794657429387839,0.000001780022847900057,-0.00007436172404371866,0.0000029713671898141756
0.8,CLIONE_5,13.102607043174341,0,0,0.00029589909495386695,0,0,4.6445300124899514e-8,0.00009284570471021413,slowswim,1.5761486239864415,0.0000019128238952405863,0.0000018835234737561547,0.0002949591074525461,0.0000019016750014810717
0.8666666666666667,JELLY_A,2.826451037847466,0.0375236242266537,-0.05568869187567012,0.0008898730951339335,0,0.0000036137393956252057,0.0002829005521987936,0.0003922691671722389,J_DRIFT_IDLE,0.36866596451884653,0,0,-0.0008874334598355948,0
0.8666666666666667,JELLY_B,6.19466679908234,0,0,0.004738999807337767,0,0.005334171011811101,0.00048284287560619663,0.0023279011197580263,J_GLIDE,0.43240200037031806,0,0,0.004736506791338699,0
0.8666666666666667,JELLY_C,4.208349075342399,0.07638422102508602,-0.6399463922291098,0.003144792701335936,0,0.0029387133677509698,0.00036497536731073795,0.001296366293622418,J_ASCEND,0.3451109484244676,0,0,0.0015618338169212976,0
0.8666666666666667,CLIONE_1,6.354903471392501,0,0,0.00006153526402178492,0,0,1.8568419489141318e-7,0.00005422492267402954,slowhover,1.1244818833843795,0.0000026288401735714263,0.000002633769217604222,-0.000004063711399465058,0.0000026816588888072936
0.8666666666666667,CLIONE_2,9.475949409199638,0,0,0.00003860757040958029,0,0,7.005753249419186e-8,0.00005308580305027779,slowhover,1.231988921637768,0.0000022656977038357496,0.0000022972147539948858,0.00003671105991326445,0.0000024068074237494818
0.8666666666666667,CLIONE_3,11.460765318063363,0,0,0.00016963040636711646,0,0,2.6740579623156206e-7,0.00008470288962032566,slowhover,1.3347016326214085,2.4583694933623283e-7,2.4506297981576817e-7,-0.00011912432298939781,0.0000021468127946407423
0.8666666666666667,CLIONE_4,9.484903663379523,0,0,0.00010592711332906474,0,0,3.6676771978543134e-7,0.00005909682861313867,slowhover,1.4480246575545184,0.000002753692950370622,0.000002754552072693816,-0.000024453032878405617,0.0000029713671898141756
0.8666666666666667,CLIONE_5,13.762661237024894,0,0,0.0003115948117998681,0,0,4.654396105028147e-8,0.0001139123121676962,slowswim,1.5754950805059755,4.771739785885118e-7,4.6565966176947246e-7,0.00031051082383733104,0.0000019016750014810717
0.9333333333333333,JELLY_A,2.980867135523824,0.03364560015277945,-0.06036624034152989,0.0009554282230748585,0,0.00004061426172921152,0.0002964517139109472,0.0004540616504236207,J_DRIFT_IDLE,0.36861696926051646,0,0,-0.0009526769413739974,0
0.9333333333333333,JELLY_B,6.375747967084035,0.005938102009882762,0.3477289893990793,0.004758933842313039,0.00021254668957354397,0,0.0004931620603188095,0.0026468709428588504,J_PULSE_CRUISE,0.43219699153959423,0,0,0.004755885472182433,0
0.9333333333333333,JELLY_C,4.352880702813456,0.039363190776889934,-0.4683293517463324,0.0034543240350738283,0,0.002936420667103409,0.00040136110541641825,0.0015176179809566995,J_ASCEND,0.34497629928024937,0,0,0.001861647652505187,0
0.9333333333333333,CLIONE_1,6.825785043233625,0,0,0.00008824692934492978,0,0,1.8149231730222464e-7,0.000059150945270946513,slowhover,1.1238906843080156,0.000002121732975905281,0.0000021269611706873474,0.00005930936837279433,0.0000026816588888072936
0.9333333333333333,CLIONE_2,9.991799978676735,0,0,0.00009760207146072071,0,0,6.897843061371015e-8,0.00005805824376725317,slowhover,1.2311386568840745,0.000001783056275296815,0.000001814129192071644,0.00009683146276071235,0.0000024068074237494818
0.9333333333333333,CLIONE_3,12.019617071171373,0,0,0.00018755925518515842,0,0,2.6919441376842025e-7,0.00009701366385793493,slowhover,1.3337622727152625,0.0000012795655195244112,0.000001291085545667913,-0.00013488744286990374,0.0000021468127946407423
0.9333333333333333,CLIONE_4,10.091253594116303,0,0,0.00011538376863276268,0,0,3.6405848155451064e-7,0.00006640520655942118,slowswim,1.4472150993087778,0.000001939057174832422,0.000001939481047912221,0.000024092459334098524,0.0000029713671898141756
0.9333333333333333,CLIONE_5,14.42248918288884,0,0,0.00023262749004017807,0,0,5.0934115465162395e-8,0.00013187278537625717,slowswim,1.5750375966425774,4.801774881616202e-8,4.939262276221488e-8,0.00023095527139262745,0.0000019016750014810717
1,JELLY_A,3.135263186550608,0.02951424310838574,-0.06327023913880002,0.0010187552225043605,0,0.00010882890347459044,0.0003099550782793508,0.0005201464373826444,J_DRIFT_IDLE,0.3685702562892968,0,0,-0.0010156660369659198,0
